Unnamed: 0,CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
84033,CID_84033,7726,10891.324803174624,46,1578,Music,April,Canada,AUD,4,Yes,21228,7,1
84034,CID_84034,5129,3382.6203436662736,37,1132,Film,July,Canada,CAD,4,Yes,41683,40,0
84035,CID_84035,13396,12132.689312204358,17,988,Music,April,USA,GBP,7,Yes,55551,36,0
84036,CID_84036,65843,92119.77467070072,61,1886,Technology,January,Canada,CAD,8,No,3596,26,1
84037,CID_84037,82300,73701.46509352754,16,38,Games,October,USA,AUD,0,No,88829,21,0
84038,CID_84038,57640,63781.58024326584,17,1067,Technology,January,Australia,AUD,6,Yes,4224,21,1
84039,CID_84039,3259,1760.0856389049463,51,1870,Music,May,Germany,EUR,5,Yes,21694,35,0
84040,CID_84040,10204,6794.017412641742,86,1742,Technology,October,UK,AUD,16,Yes,46811,3,0
84041,CID_84041,8735,12130.936416314284,31,1566,Music,February,Germany,EUR,1,No,14596,49,1
84042,CID_84042,49289,27867.54621514982,23,688,Film,December,USA,EUR,0,No,59561,38,0
84043,CID_84043,39855,53119.2541982268,35,173,Games,February,Germany,GBP,4,No,72276,9,1
84044,CID_84044,42104,52764.30260591779,29,667,Technology,August,Germany,CAD,9,No,35996,16,1
84045,CID_84045,25774,15169.519590544169,20,1191,Art,July,Australia,AUD,1,No,48197,46,0
84046,CID_84046,86165,116829.65937187184,76,1556,Games,June,UK,CAD,10,Yes,45553,22,1
84047,CID_84047,71966,62537.82720271537,36,1292,Music,November,Germany,CAD,4,Yes,24701,27,0
84048,CID_84048,43967,62925.148275113526,21,188,Art,September,Australia,AUD,4,Yes,26917,46,1
84049,CID_84049,25935,22853.68603385791,77,808,Music,August,USA,EUR,16,Yes,47328,27,0
84050,CID_84050,76994,90817.45709560048,22,1952,Music,September,Australia,AUD,6,Yes,43636,0,1
84051,CID_84051,17950,13146.992270222996,60,394,Games,November,USA,GBP,16,No,23186,2,0
84052,CID_84052,50066,28616.3627221938,70,298,Games,January,Canada,EUR,2,No,58527,47,0
84053,CID_84053,17901,14680.45669614674,61,539,Music,December,USA,EUR,10,Yes,72211,27,0
84054,CID_84054,49921,53982.86258183554,67,14,Music,December,Canada,CAD,5,Yes,94459,16,1
84055,CID_84055,3121,3013.956956881334,70,193,Games,April,USA,CAD,15,Yes,83146,30,0
84056,CID_84056,97004,133497.57365090057,67,602,Music,October,Canada,EUR,18,No,35405,34,1
84057,CID_84057,52971,39854.92421754676,66,231,Technology,July,Australia,CAD,2,Yes,47462,16,0
84058,CID_84058,99311,91016.47002708491,21,1851,Technology,February,Australia,GBP,9,Yes,91592,2,0
84059,CID_84059,5218,2938.3120797177744,29,512,Technology,January,Germany,CAD,15,No,87035,8,0
84060,CID_84060,41557,26538.63491226486,73,1356,Film,June,Germany,AUD,2,Yes,77361,11,0
84061,CID_84061,11074,8514.289264372446,50,951,Film,April,Canada,USD,3,No,77560,6,0
84062,CID_84062,46479,31101.103489706034,23,571,Music,December,Canada,EUR,6,Yes,68043,35,0
84063,CID_84063,35206,30713.537853124577,45,834,Technology,July,Australia,GBP,18,Yes,15910,32,0
84064,CID_84064,37062,24520.49334874125,30,769,Technology,February,Australia,GBP,7,Yes,30643,38,0
84065,CID_84065,41225,52238.612680833074,26,258,Music,December,UK,GBP,17,Yes,39700,45,1
84066,CID_84066,49331,47143.48998478898,26,1724,Music,November,USA,USD,10,No,97071,14,0
84067,CID_84067,63436,36209.8436847268,78,1285,Music,April,Germany,AUD,11,Yes,57799,40,0
84068,CID_84068,96497,135402.41448140302,65,1213,Technology,November,Canada,AUD,10,Yes,77036,43,1
84069,CID_84069,57188,84507.15634105985,27,1564,Technology,September,Canada,AUD,6,Yes,67834,29,1
84070,CID_84070,32508,40667.96853494296,79,1045,Music,May,Canada,CAD,15,Yes,62715,19,1
84071,CID_84071,4333,3377.81993969058,44,922,Games,December,UK,AUD,18,No,64801,11,0
84072,CID_84072,80555,74377.43673203613,19,1071,Music,April,UK,USD,17,Yes,95270,34,0
84073,CID_84073,56529,68281.21437205322,22,1399,Film,October,USA,GBP,13,No,47830,12,1
84074,CID_84074,93100,108648.39731631704,87,332,Technology,August,UK,CAD,5,Yes,68972,3,1
84075,CID_84075,19012,18568.294922034664,69,1652,Film,June,Australia,EUR,9,Yes,61214,38,0
84076,CID_84076,29114,19491.93392098205,54,1900,Music,November,USA,USD,4,No,19071,21,0
84077,CID_84077,61390,37283.868491975445,74,629,Music,January,Australia,EUR,4,No,70917,13,0
84078,CID_84078,16395,21542.01289118318,73,956,Art,December,Australia,GBP,14,Yes,51178,36,1
84079,CID_84079,84581,108809.29331964324,30,1292,Film,December,Australia,CAD,8,Yes,90426,49,1
84080,CID_84080,82726,111253.49994082205,33,1978,Film,February,Canada,CAD,2,No,35591,22,1
84081,CID_84081,61235,87722.82732958137,16,790,Art,September,UK,AUD,4,Yes,80698,39,1
84082,CID_84082,50107,42409.330908568765,85,1272,Film,October,Canada,GBP,11,No,99574,18,0
84083,CID_84083,13840,8610.661498574953,54,864,Art,August,Canada,USD,6,Yes,26466,37,0
84084,CID_84084,32871,34465.16419566566,21,1039,Art,September,Canada,EUR,4,Yes,47174,15,1
84085,CID_84085,76892,100388.7801517922,15,630,Games,July,Australia,USD,16,Yes,33554,39,1
84086,CID_84086,76861,71425.96279214791,41,1851,Film,July,Germany,EUR,17,No,7114,6,0
84087,CID_84087,36395,49824.52962894123,39,860,Music,November,Canada,AUD,1,Yes,14121,17,1
84088,CID_84088,95097,121655.064073711,43,894,Technology,October,Canada,AUD,13,Yes,10848,14,1
84089,CID_84089,24154,15658.606087943024,17,613,Music,July,Canada,GBP,5,Yes,21951,4,0
84090,CID_84090,55778,54514.9528694412,23,1805,Film,April,Germany,USD,16,No,98946,27,0
84091,CID_84091,9090,8626.678418624055,62,559,Technology,April,USA,CAD,3,Yes,83942,45,0
84092,CID_84092,13123,16599.341259339995,39,1847,Film,November,Australia,CAD,16,Yes,32326,48,1
84093,CID_84093,8003,6473.003262162108,57,1095,Games,March,Germany,CAD,3,No,72585,48,0
84094,CID_84094,67585,94583.3953543496,66,1969,Technology,July,Canada,USD,12,Yes,39450,28,1
84095,CID_84095,29845,24606.45529692643,68,1190,Music,January,Germany,EUR,19,Yes,21423,28,0
84096,CID_84096,73199,52671.28925406547,29,784,Film,June,Germany,CAD,18,Yes,40401,44,0
84097,CID_84097,32639,47585.21304008746,22,1746,Film,April,Canada,AUD,10,No,99470,43,1
84098,CID_84098,43939,60405.49118773611,44,21,Music,June,Canada,GBP,11,Yes,92628,29,1
84099,CID_84099,99050,114272.87694921604,52,1550,Games,July,Canada,CAD,6,No,19005,29,1
84100,CID_84100,25423,20688.926391529763,33,515,Music,February,Australia,CAD,14,No,18163,5,0
84101,CID_84101,92977,126308.82499342613,56,34,Technology,January,UK,AUD,18,No,85537,35,1
84102,CID_84102,42521,40368.884171393234,19,1168,Games,April,Australia,USD,7,No,40767,32,0
84103,CID_84103,57216,78688.24997767607,79,778,Film,August,USA,EUR,2,Yes,34365,46,1
84104,CID_84104,70875,48784.477442751,88,534,Games,June,Germany,CAD,8,No,12731,26,0
84105,CID_84105,53796,40820.73255874786,58,983,Technology,November,USA,CAD,12,Yes,25740,49,0
84106,CID_84106,84789,125437.9141821698,54,444,Art,March,Australia,USD,12,No,88329,25,1
84107,CID_84107,74243,75332.5683402197,51,161,Film,March,Canada,EUR,10,No,10460,6,1
84108,CID_84108,77661,115574.59492977416,78,901,Art,November,USA,USD,2,Yes,8206,1,1
84109,CID_84109,28169,32100.36115467272,71,1648,Film,June,USA,AUD,10,No,1617,45,1
84110,CID_84110,68223,48228.06610513833,41,1024,Music,March,Germany,AUD,7,Yes,39608,20,0
84111,CID_84111,25937,31673.822891120148,37,993,Technology,November,USA,EUR,6,No,66184,27,1
84112,CID_84112,84412,78342.62879328358,89,685,Games,November,Canada,AUD,12,Yes,36050,33,0
84113,CID_84113,34656,28453.49950555948,59,326,Film,January,UK,CAD,0,No,98100,35,0
84114,CID_84114,1604,1956.5958420456416,78,1612,Games,October,Australia,CAD,3,Yes,86794,1,1
84115,CID_84115,27195,28146.39383746139,48,83,Music,January,UK,CAD,1,Yes,53376,46,1
84116,CID_84116,55963,50382.872841158285,55,869,Games,November,Canada,EUR,4,No,26378,12,0
84117,CID_84117,90022,66843.85826735204,15,730,Film,September,USA,CAD,19,No,49774,11,0
84118,CID_84118,88227,132304.01644434268,21,1732,Art,June,Australia,EUR,1,No,47385,8,1
84119,CID_84119,92788,85296.51525023868,44,1490,Music,July,USA,EUR,13,No,85911,27,0
84120,CID_84120,28920,19189.661940935304,32,540,Film,October,USA,USD,8,Yes,77602,17,0
84121,CID_84121,71422,69750.53500457336,81,1639,Art,May,UK,EUR,14,No,10248,16,0
84122,CID_84122,20329,21910.20015679989,27,275,Film,April,UK,AUD,14,No,50086,32,1
84123,CID_84123,54667,75332.94508744794,21,921,Games,March,UK,EUR,4,No,72659,31,1
84124,CID_84124,43587,22541.40491577564,45,373,Film,March,Canada,USD,14,Yes,47598,21,0
84125,CID_84125,15815,16158.36720205742,58,98,Art,October,Canada,USD,5,Yes,59674,6,1
84126,CID_84126,67832,57040.80138982814,74,616,Games,June,USA,CAD,8,No,83360,18,0
84127,CID_84127,99396,80089.89326599226,79,1782,Art,July,Germany,CAD,13,No,71527,16,0
84128,CID_84128,93721,85822.63866130196,81,1221,Art,August,Germany,GBP,11,No,25025,6,0
84129,CID_84129,51995,71465.61752997104,28,1759,Games,February,UK,GBP,6,Yes,82563,34,1
84130,CID_84130,77040,69645.90989362187,68,1009,Film,December,USA,EUR,3,No,53060,30,0
84131,CID_84131,28407,26352.629198259256,68,1983,Film,March,USA,AUD,19,No,60755,32,0
84132,CID_84132,52751,54742.611753583886,85,1074,Film,May,Canada,EUR,19,Yes,18841,23,1
84133,CID_84133,25693,24040.303825154435,46,1009,Games,December,USA,GBP,19,Yes,19065,25,0
84134,CID_84134,12353,18409.56861070962,73,326,Games,February,USA,AUD,5,Yes,93206,24,1
84135,CID_84135,49612,72585.13580022598,33,1557,Technology,October,UK,EUR,17,No,12346,36,1
84136,CID_84136,67511,52337.33290581435,67,217,Games,May,Germany,EUR,6,No,34443,35,0
84137,CID_84137,68397,36021.29886053835,39,1657,Music,October,USA,GBP,11,No,65608,39,0
84138,CID_84138,39262,31787.009691699248,55,735,Games,February,UK,EUR,6,No,1747,47,0
84139,CID_84139,9453,5670.064183166731,24,1035,Games,December,Australia,USD,2,Yes,91571,17,0
84140,CID_84140,38429,36440.28861026961,83,1040,Music,January,Germany,GBP,13,Yes,558,0,0
84141,CID_84141,66253,41994.002886695984,46,121,Technology,March,Canada,GBP,16,No,9326,28,0
84142,CID_84142,37140,35667.77846044924,22,1370,Music,August,UK,AUD,15,No,89908,25,0
84143,CID_84143,22344,26234.221798974104,60,1982,Technology,November,Germany,EUR,17,Yes,87616,6,1
84144,CID_84144,34758,40070.87255620421,62,529,Film,March,Australia,EUR,11,No,37711,13,1
84145,CID_84145,64291,36628.04082448407,45,1851,Art,May,Australia,GBP,12,Yes,65242,5,0
84146,CID_84146,93816,134549.5177858219,86,1855,Music,February,Canada,EUR,15,No,4786,17,1
84147,CID_84147,61631,58625.75668706693,27,78,Music,May,Canada,EUR,19,No,61516,48,0
84148,CID_84148,2195,3114.206399628049,73,1562,Art,January,Canada,USD,11,Yes,59954,40,1
84149,CID_84149,8532,4644.261744972726,16,1409,Film,August,Canada,GBP,15,Yes,90288,40,0
84150,CID_84150,88533,103155.85945374946,40,737,Technology,May,UK,GBP,16,Yes,40845,12,1
84151,CID_84151,26154,27836.41612687581,42,799,Games,September,USA,EUR,3,No,27608,48,1
84152,CID_84152,8211,9146.115687757889,85,1930,Art,January,Australia,GBP,16,Yes,16014,8,1
84153,CID_84153,93938,67414.21746437169,25,911,Film,November,Germany,GBP,11,Yes,55889,14,0
84154,CID_84154,41733,25533.547087311188,75,221,Film,September,Canada,EUR,12,No,18605,38,0
84155,CID_84155,94581,112778.44558085824,40,1290,Music,March,USA,CAD,8,No,95572,19,1
84156,CID_84156,85060,93310.16058678892,33,905,Art,January,Australia,GBP,6,No,77523,31,1
84157,CID_84157,38494,44366.78678071853,89,1799,Music,December,USA,GBP,11,No,19776,3,1
84158,CID_84158,59533,35742.63999777109,80,1907,Games,July,UK,GBP,12,No,89407,27,0
84159,CID_84159,28233,28515.38573457499,83,399,Technology,March,Canada,CAD,16,No,84512,37,1
84160,CID_84160,17440,24061.23118985969,84,1263,Music,February,UK,EUR,8,Yes,46318,9,1
84161,CID_84161,32095,36815.60949323831,46,225,Film,January,Australia,CAD,15,No,96768,15,1
84162,CID_84162,61863,43136.927711214885,36,1752,Art,April,Germany,CAD,1,Yes,89937,30,0
84163,CID_84163,10025,6777.2800970690405,85,1899,Art,October,USA,EUR,5,No,91092,8,0
84164,CID_84164,15625,11630.251510196247,84,231,Games,February,Canada,EUR,13,No,5007,41,0
84165,CID_84165,69337,35062.64242867662,66,1832,Technology,November,UK,GBP,8,Yes,12650,46,0
84166,CID_84166,3040,3469.618504520713,43,1365,Technology,September,Canada,AUD,7,No,3002,0,1
84167,CID_84167,88901,66733.61048708779,40,653,Technology,November,Australia,GBP,6,Yes,80585,9,0
84168,CID_84168,21343,23250.667622080586,36,1155,Art,March,Australia,CAD,1,Yes,34491,23,1
84169,CID_84169,39798,36203.83416713078,18,811,Games,January,USA,CAD,12,Yes,11709,9,0
84170,CID_84170,70027,88646.11959604871,20,1267,Technology,April,USA,AUD,17,Yes,59478,12,1
84171,CID_84171,15442,21709.18202621306,83,1992,Film,February,USA,EUR,8,Yes,77497,22,1
84172,CID_84172,63377,37790.03505020689,61,1754,Art,May,Canada,EUR,1,No,63138,47,0
84173,CID_84173,13983,17497.796188381813,56,708,Technology,March,Canada,USD,11,Yes,62823,44,1
84174,CID_84174,33162,26408.80854454877,22,89,Music,August,Canada,EUR,4,Yes,55593,18,0
84175,CID_84175,31001,19773.186772225017,48,1614,Technology,January,USA,CAD,0,No,24235,1,0
84176,CID_84176,89166,132103.49922801994,86,1210,Games,August,Australia,GBP,7,No,5168,16,1
84177,CID_84177,68180,55890.651103052536,60,700,Games,November,UK,EUR,4,Yes,53534,28,0
84178,CID_84178,2751,2270.8038453166696,40,1565,Games,November,UK,GBP,12,No,24403,44,0
84179,CID_84179,66569,89225.56597696336,77,1809,Games,May,UK,GBP,11,Yes,94007,36,1
84180,CID_84180,77740,84390.50913742075,39,1535,Art,March,UK,CAD,8,Yes,14016,24,1
84181,CID_84181,67402,57191.028821939646,40,1116,Art,March,UK,GBP,15,No,92080,32,0
84182,CID_84182,68537,53820.94945815126,22,1349,Art,April,Canada,CAD,11,No,88729,38,0
84183,CID_84183,56733,30169.781449082617,81,92,Music,June,Australia,GBP,13,No,96464,6,0
84184,CID_84184,39463,29632.149903650312,60,1943,Art,December,Germany,EUR,15,No,6565,10,0
84185,CID_84185,88537,118188.53752395164,80,1143,Art,November,Canada,GBP,19,Yes,22643,6,1
84186,CID_84186,4719,5981.674852493362,66,548,Music,May,UK,GBP,17,No,53446,29,1
84187,CID_84187,40989,40231.88886487328,88,756,Music,June,Canada,USD,16,Yes,42280,10,0
84188,CID_84188,29343,33456.01491104669,54,1071,Music,November,USA,USD,14,Yes,9550,41,1
84189,CID_84189,70304,35305.458609833186,67,449,Music,March,Australia,EUR,15,No,69660,43,0
84190,CID_84190,29656,33858.52715786536,74,707,Art,May,Canada,GBP,12,No,2150,24,1
84191,CID_84191,70100,44127.973823535634,53,182,Games,March,Australia,GBP,10,No,84175,24,0
84192,CID_84192,92246,100021.10936224063,49,240,Art,January,Germany,EUR,1,No,21735,47,1
84193,CID_84193,62553,40061.48608933726,87,293,Games,April,USA,AUD,4,No,59223,26,0
84194,CID_84194,55649,64478.76410013879,77,979,Music,November,Australia,AUD,17,No,86798,39,1
84195,CID_84195,13426,12525.504956209228,59,609,Art,May,USA,USD,13,Yes,7726,32,0
84196,CID_84196,89776,124467.77857504526,77,1775,Art,July,Australia,EUR,5,Yes,95754,39,1
84197,CID_84197,27275,27781.748428477844,70,1848,Games,October,Canada,CAD,10,Yes,58771,7,1
84198,CID_84198,87328,61681.04162741187,81,1985,Games,January,Germany,GBP,14,No,87728,22,0
84199,CID_84199,77743,97473.82534328462,71,1906,Music,September,Australia,AUD,11,Yes,89169,4,1
84200,CID_84200,93424,130072.30612026728,47,761,Games,April,UK,EUR,0,Yes,94745,11,1
84201,CID_84201,31040,43329.66264715212,26,261,Music,July,UK,AUD,11,Yes,39110,36,1
84202,CID_84202,14748,16499.064388953673,71,902,Art,September,Canada,USD,1,Yes,10211,35,1
84203,CID_84203,91855,100180.99642637472,56,765,Games,October,Germany,GBP,17,Yes,51357,14,1
84204,CID_84204,9334,10285.088729530564,84,1534,Music,January,Germany,CAD,8,Yes,17092,3,1
84205,CID_84205,86529,55056.04295349692,48,846,Technology,June,Australia,AUD,5,Yes,32454,42,0
84206,CID_84206,11182,16407.975031037524,15,590,Games,May,Canada,AUD,10,No,64230,38,1
84207,CID_84207,48479,24372.84689271948,72,59,Art,November,USA,AUD,17,No,35589,31,0
84208,CID_84208,47344,57802.621934472285,38,1248,Games,January,Germany,EUR,17,No,21398,7,1
84209,CID_84209,71991,48864.06924781618,86,1596,Music,November,UK,EUR,5,Yes,56133,29,0
84210,CID_84210,81874,63372.98455945054,86,1555,Games,February,Australia,CAD,12,No,53607,2,0
84211,CID_84211,91941,133645.51944573497,31,894,Technology,May,USA,EUR,3,No,19950,49,1
84212,CID_84212,82974,73216.58245246854,62,1276,Technology,February,USA,USD,13,Yes,85955,25,0
84213,CID_84213,40287,39158.220544527816,29,731,Music,April,USA,EUR,2,Yes,50999,48,0
84214,CID_84214,90439,76235.99704042026,66,859,Games,June,Germany,EUR,3,No,72183,47,0
84215,CID_84215,29895,23408.953752617897,37,510,Film,May,Canada,AUD,11,No,40658,45,0
84216,CID_84216,54565,34056.29286758777,57,1086,Music,June,USA,AUD,10,No,10222,2,0
84217,CID_84217,3549,5214.050137704702,85,828,Art,February,Australia,EUR,4,Yes,31527,21,1
84218,CID_84218,82604,58490.10164235198,27,1533,Art,July,Australia,CAD,13,No,56348,34,0
84219,CID_84219,58573,65765.39121385291,78,1686,Music,May,Germany,USD,11,Yes,24384,40,1
84220,CID_84220,90870,115825.8241056946,83,1423,Technology,March,UK,USD,14,No,8863,24,1
84221,CID_84221,35754,50316.68454870637,40,1288,Games,July,USA,AUD,6,Yes,33447,37,1
84222,CID_84222,7961,10284.943581640917,20,1179,Games,March,UK,GBP,14,No,62376,28,1
84223,CID_84223,7117,5136.842687445826,21,1411,Games,October,Germany,USD,8,Yes,98200,35,0
84224,CID_84224,93418,65112.2444033386,21,1628,Technology,August,Germany,GBP,14,Yes,13016,29,0
84225,CID_84225,77020,48734.99114327801,68,148,Technology,March,Canada,GBP,12,Yes,8051,27,0
84226,CID_84226,42591,43983.45224045119,83,502,Art,August,Australia,CAD,1,Yes,78087,32,1
84227,CID_84227,57343,30758.81335099296,56,1657,Music,March,UK,EUR,15,No,65090,45,0
84228,CID_84228,93224,93382.30056998122,29,1820,Music,August,USA,CAD,16,Yes,38667,31,1
84229,CID_84229,94339,128566.26352251109,71,1057,Technology,April,Canada,CAD,1,Yes,28538,23,1
84230,CID_84230,22398,32762.192254760605,47,546,Games,March,Germany,USD,5,No,91315,10,1
84231,CID_84231,66938,72637.46029890141,62,459,Music,April,Australia,EUR,13,Yes,43489,23,1
84232,CID_84232,50695,40578.44215718538,16,349,Games,January,UK,AUD,2,Yes,8296,43,0
84233,CID_84233,23102,28694.01693085422,20,89,Games,June,Australia,CAD,5,Yes,92592,34,1
84234,CID_84234,98042,112009.29991037949,40,1931,Games,September,Canada,EUR,8,Yes,21428,1,1
84235,CID_84235,8321,8942.280623360159,87,315,Games,July,Canada,EUR,15,Yes,86690,14,1
84236,CID_84236,65897,93005.71591641672,63,1422,Music,February,UK,EUR,5,Yes,98903,3,1
84237,CID_84237,56226,79974.24443494379,38,602,Games,January,Germany,EUR,1,Yes,85456,47,1
84238,CID_84238,4955,7074.2062557107965,58,1966,Music,December,Canada,CAD,13,No,45395,27,1
84239,CID_84239,92057,51641.54155089647,88,1231,Music,April,UK,USD,4,Yes,75347,45,0
84240,CID_84240,16054,8518.513174436355,48,857,Technology,May,Australia,CAD,4,No,60895,38,0
84241,CID_84241,69336,81810.4437913491,67,280,Art,October,USA,EUR,9,No,14118,39,1
84242,CID_84242,98781,62073.52933476268,74,1519,Art,September,Germany,CAD,10,No,60577,28,0
84243,CID_84243,23206,23412.990498043982,38,176,Art,September,Germany,USD,14,No,49845,44,1
84244,CID_84244,81453,52998.56490634364,23,508,Art,June,UK,CAD,10,Yes,74426,5,0
84245,CID_84245,43540,41671.21462732927,35,1547,Technology,April,Germany,CAD,17,Yes,95760,15,0
84246,CID_84246,15908,15596.838265243116,63,28,Film,July,Canada,EUR,11,Yes,35595,33,0
84247,CID_84247,32192,31705.79964550498,27,894,Technology,January,Germany,EUR,4,No,20460,48,0
84248,CID_84248,91808,116890.78485459156,41,1092,Games,June,Germany,GBP,19,No,63760,13,1
84249,CID_84249,63955,83479.03284365303,20,941,Art,April,Germany,EUR,11,No,72747,36,1
84250,CID_84250,84998,117905.9740915368,40,1866,Games,February,Germany,EUR,16,No,57213,22,1
84251,CID_84251,7634,8192.750795851904,61,1558,Art,March,Germany,EUR,1,Yes,45714,29,1
84252,CID_84252,66146,97864.22884191285,45,1191,Music,June,USA,EUR,12,No,81244,46,1
